table,key,series,model,basis,file_price,file_source,estimate,margin_pct,list_inr,dealer_inr,lead_time_days,cavities,rubber_kg,rubber_cost,moulding,metal_kg,hardware,mould_cost,mould_amort,unit_cost,note
wire_rope_isolators,AWRI-48-95,AWRI-48,AWRI-48-95,file,4500,product list / AWRI selector,5820,0.0,4500,3600,21,,,,,,,,,,81x107 mm
wire_rope_isolators,AWRI-64-20,AWRI-64,AWRI-64-20,file,4250,product list / AWRI selector,6144,0.0,4250,3400,21,,,,,,,,,,48x56 mm
wire_rope_isolators,AWRI-64-40,AWRI-64,AWRI-64-40,file,4550,product list / AWRI selector,6390,0.0,4550,3650,21,,,,,,,,,,54x64 mm
wire_rope_isolators,AWRI-64-50,AWRI-64,AWRI-64-50,file,4750,product list / AWRI selector,6586,0.0,4750,3800,21,,,,,,,,,,59x71 mm
wire_rope_isolators,AWRI-64-60,AWRI-64,AWRI-64-60,file,4800,product list / AWRI selector,6796,0.0,4800,3850,21,,,,,,,,,,64x80 mm
wire_rope_isolators,AWRI-64-70,AWRI-64,AWRI-64-70,file,4850,product list / AWRI selector,6910,0.0,4850,3900,21,,,,,,,,,,64x89 mm
wire_rope_isolators,AWRI-64-80,AWRI-64,AWRI-64-80,file,4950,product list / AWRI selector,7032,0.0,4950,4000,21,,,,,,,,,,67x95 mm
wire_rope_isolators,AWRI-64-85,AWRI-64,AWRI-64-85,file,5200,product list / AWRI selector,7088,0.0,5200,4200,21,,,,,,,,,,67x100 mm
wire_rope_isolators,AWRI-64-90,AWRI-64,AWRI-64-90,file,6200,product list / AWRI selector,7419,0.0,6200,5000,21,,,,,,,,,,83x108 mm
wire_rope_isolators,AWRI-95-20,AWRI-95,AWRI-95-20,file,9300,product list / AWRI selector,9644,0.0,9300,7450,21,,,,,,,,,,71x84 mm
wire_rope_isolators,AWRI-95-30,AWRI-95,AWRI-95-30,file,9500,product list / AWRI selector,9795,0.0,9500,7600,21,,,,,,,,,,74x89 mm
wire_rope_isolators,AWRI-95-26,AWRI-95,AWRI-95-26,file,9200,product list / AWRI selector,9644,0.0,9200,7400,21,,,,,,,,,,71x84 mm
wire_rope_isolators,AWRI-95-40,AWRI-95,AWRI-95-40,file,9850,product list / AWRI selector,10094,0.0,9850,7900,21,,,,,,,,,,76x105 mm
wire_rope_isolators,AWRI-95-36,AWRI-95,AWRI-95-36,file,9300,product list / AWRI selector,9795,0.0,9300,7450,21,,,,,,,,,,74x89 mm
wire_rope_isolators,AWRI-95-50,AWRI-95,AWRI-95-50,file,10200,product list / AWRI selector,10279,0.0,10200,8200,21,,,,,,,,,,83x108 mm
wire_rope_isolators,AWRI-95-60,AWRI-95,AWRI-95-60,file,10300,product list / AWRI selector,10392,0.0,10300,8250,21,,,,,,,,,,89x108 mm
wire_rope_isolators,AWRI-95-46,AWRI-95,AWRI-95-46,file,9700,product list / AWRI selector,10094,0.0,9700,7800,21,,,,,,,,,,76x105 mm
wire_rope_isolators,AWRI-95-56,AWRI-95,AWRI-95-56,file,9900,product list / AWRI selector,10279,0.0,9900,7950,21,,,,,,,,,,83x108 mm
wire_rope_isolators,AWRI-95-66,AWRI-95,AWRI-95-66,file,10100,product list / AWRI selector,10392,0.0,10100,8100,21,,,,,,,,,,89x108 mm
wire_rope_isolators,AWRI-95-70,AWRI-95,AWRI-95-70,file,10500,product list / AWRI selector,10856,0.0,10500,8400,21,,,,,,,,,,105x121 mm
wire_rope_isolators,AWRI-95-80,AWRI-95,AWRI-95-80,file,10800,product list / AWRI selector,11156,0.0,10800,8650,21,,,,,,,,,,108x140 mm
wire_rope_isolators,AWRI-95-76,AWRI-95,AWRI-95-76,file,10200,product list / AWRI selector,10856,0.0,10200,8200,21,,,,,,,,,,105x121 mm
wire_rope_isolators,AWRI-95-86,AWRI-95,AWRI-95-86,file,10600,product list / AWRI selector,11156,0.0,10600,8500,21,,,,,,,,,,108x140 mm
wire_rope_isolators,AWRI-127-20,AWRI-127,AWRI-127-20,file,12800,product list / AWRI selector,12564,0.0,12800,10300,21,,,,,,,,,,76x92 mm
wire_rope_isolators,AWRI-127-30,AWRI-127,AWRI-127-30,file,13200,product list / AWRI selector,12946,0.0,13200,10600,21,,,,,,,,,,83x102 mm
wire_rope_isolators,AWRI-127-40,AWRI-127,AWRI-127-40,file,13300,product list / AWRI selector,13148,0.0,13300,10700,21,,,,,,,,,,89x105 mm
wire_rope_isolators,AWRI-127-26,AWRI-127,AWRI-127-26,file,12600,product list / AWRI selector,12564,0.0,12600,10100,21,,,,,,,,,,76x92 mm
wire_rope_isolators,AWRI-127-60,AWRI-127,AWRI-127-60,file,25000,confirmed by Paresh 24-09-2026,13581,0.0,15500,12400,21,,,,,,,,,,95x121 mm
wire_rope_isolators,AWRI-127-36,AWRI-127,AWRI-127-36,file,13000,product list / AWRI selector,12946,0.0,13000,10400,21,,,,,,,,,,83x102 mm
wire_rope_isolators,AWRI-127-46,AWRI-127,AWRI-127-46,file,13100,product list / AWRI selector,13148,0.0,13100,10500,21,,,,,,,,,,89x105 mm
wire_rope_isolators,AWRI-127-70,AWRI-127,AWRI-127-70,file,13700,product list / AWRI selector,14064,0.0,13700,11000,21,,,,,,,,,,108x133 mm
wire_rope_isolators,AWRI-127-66,AWRI-127,AWRI-127-66,file,13200,product list / AWRI selector,13581,0.0,13200,10600,21,,,,,,,,,,95x121 mm
wire_rope_isolators,AWRI-127-85,AWRI-127,AWRI-127-85,file,14000,product list / AWRI selector,14966,0.0,14000,11200,21,,,,,,,,,,137x156 mm
wire_rope_isolators,AWRI-127-76,AWRI-127,AWRI-127-76,file,13400,product list / AWRI selector,14064,0.0,13400,10800,21,,,,,,,,,,108x133 mm
wire_rope_isolators,AWRI-127-86,AWRI-127,AWRI-127-86,file,13800,product list / AWRI selector,14551,0.0,13800,11100,21,,,,,,,,,,124x144 mm
wire_rope_isolators,AWRI-127-90,AWRI-127,AWRI-127-90,file,14200,product list / AWRI selector,15604,0.0,14200,11400,21,,,,,,,,,,155x180 mm
wire_rope_isolators,AWRI-127-89,AWRI-127,AWRI-127-89,file,13900,product list / AWRI selector,14966,0.0,13900,11200,21,,,,,,,,,,137x156 mm
wire_rope_isolators,AWRI-127-96,AWRI-127,AWRI-127-96,file,14000,product list / AWRI selector,15604,0.0,14000,11200,21,,,,,,,,,,155x180 mm
wire_rope_isolators,AWRI-127-80,AWRI-127,AWRI-127-80,file,13800,product list / AWRI selector,14551,0.0,13800,11100,21,,,,,,,,,,124x144 mm
wire_rope_isolators,AWRI-159-20,AWRI-159,AWRI-159-20,file,16200,product list / AWRI selector,15756,0.0,16200,13000,21,,,,,,,,,,89x102 mm
wire_rope_isolators,AWRI-159-30,AWRI-159,AWRI-159-30,file,16400,product list / AWRI selector,16258,0.0,16400,13200,21,,,,,,,,,,99x112 mm
wire_rope_isolators,AWRI-159-40,AWRI-159,AWRI-159-40,file,16600,product list / AWRI selector,16533,0.0,16600,13300,21,,,,,,,,,,102x121 mm
wire_rope_isolators,AWRI-159-60,AWRI-159,AWRI-159-60,file,16800,product list / AWRI selector,16994,0.0,16800,13500,21,,,,,,,,,,109x135 mm
wire_rope_isolators,AWRI-159-70,AWRI-159,AWRI-159-70,file,17000,product list / AWRI selector,17552,0.0,17000,13600,21,,,,,,,,,,119x152 mm
wire_rope_isolators,AWRI-159-80,AWRI-159,AWRI-159-80,file,17200,product list / AWRI selector,17961,0.0,17200,13800,21,,,,,,,,,,127x165 mm
wire_rope_isolators,AWRI-159-90,AWRI-159,AWRI-159-90,file,19200,product list / AWRI selector,18351,0.0,19200,15400,21,,,,,,,,,,135x178 mm
wire_rope_isolators,AWRI-222-20,AWRI-222,AWRI-222-20,file,26000,product list / AWRI selector,23226,0.0,26000,20800,21,,,,,,,,,,133x140 mm
wire_rope_isolators,AWRI-222-40,AWRI-222,AWRI-222-40,file,26500,product list / AWRI selector,24334,0.0,26500,21200,21,,,,,,,,,,152x165 mm
wire_rope_isolators,AWRI-222-60,AWRI-222,AWRI-222-60,file,27000,product list / AWRI selector,24733,0.0,27000,21600,21,,,,,,,,,,159x175 mm
wire_rope_isolators,AWRI-222-80,AWRI-222,AWRI-222-80,file,27500,product list / AWRI selector,26191,0.0,27500,22000,21,,,,,,,,,,191x210 mm
wire_rope_isolators,AWRI-222-90,AWRI-222,AWRI-222-90,file,36000,product list / AWRI selector,27174,0.0,36000,28800,21,,,,,,,,,,216x235 mm
wire_rope_isolators,AWRI-222-95,AWRI-222,AWRI-222-95,file,28000,product list / AWRI selector,28023,0.0,28000,22400,21,,,,,,,,,,216x286 mm
wire_rope_isolators,AWRI-286-20,AWRI-286,AWRI-286-20,file,35200,product list / AWRI selector,32069,0.0,35200,28200,21,,,,,,,,,,178x216 mm
wire_rope_isolators,AWRI-286-40,AWRI-286,AWRI-286-40,file,36500,product list / AWRI selector,33627,0.0,36500,29200,21,,,,,,,,,,216x241 mm
wire_rope_isolators,AWRI-286-60,AWRI-286,AWRI-286-60,file,38500,product list / AWRI selector,34481,0.0,38500,30800,21,,,,,,,,,,235x260 mm
wire_rope_isolators,AWRI-318-20,AWRI-318,AWRI-318-20,file,54200,product list / AWRI selector,34850,0.0,54200,43400,21,,,,,,,,,,178x210 mm
wire_rope_isolators,AWRI-318-40,AWRI-318,AWRI-318-40,file,58000,product list / AWRI selector,36869,0.0,58000,46400,21,,,,,,,,,,216x248 mm
wire_rope_isolators,ACWRI-12-10,ACWRI-12,ACWRI-12-10,file,1150,product list / AWRI selector,941,0.0,1150,950,21,,,,,,,,,,17x19 mm
wire_rope_isolators,ACWRI-12-20,ACWRI-12,ACWRI-12-20,file,1200,product list / AWRI selector,965,0.0,1200,1000,21,,,,,,,,,,19x20 mm
wire_rope_isolators,ACWRI-12-30,ACWRI-12,ACWRI-12-30,file,1250,product list / AWRI selector,1017,0.0,1250,1000,21,,,,,,,,,,23x23 mm
wire_rope_isolators,ACWRI-12-40,ACWRI-12,ACWRI-12-40,file,1300,product list / AWRI selector,1056,0.0,1300,1050,21,,,,,,,,,,26x26 mm
wire_rope_isolators,ACWRI-16-10,ACWRI-16,ACWRI-16-10,file,1450,product list / AWRI selector,1192,0.0,1450,1200,21,,,,,,,,,,16x20 mm
wire_rope_isolators,ACWRI-16-20,ACWRI-16,ACWRI-16-20,file,1500,product list / AWRI selector,1234,0.0,1500,1200,21,,,,,,,,,,19x21 mm
wire_rope_isolators,ACWRI-16-30,ACWRI-16,ACWRI-16-30,file,1600,product list / AWRI selector,1298,0.0,1600,1300,21,,,,,,,,,,23x24 mm
wire_rope_isolators,ACWRI-16-40,ACWRI-16,ACWRI-16-40,file,1650,product list / AWRI selector,1356,0.0,1650,1350,21,,,,,,,,,,27x27 mm
wire_rope_isolators,ACWRI-24-10,ACWRI-24,ACWRI-24-10,file,2100,product list / AWRI selector,1736,0.0,2100,1700,21,,,,,,,,,,19x22 mm
wire_rope_isolators,ACWRI-24-20,ACWRI-24,ACWRI-24-20,file,2200,product list / AWRI selector,1814,0.0,2200,1800,21,,,,,,,,,,23x24 mm
wire_rope_isolators,ACWRI-24-30,ACWRI-24,ACWRI-24-30,file,2300,product list / AWRI selector,1894,0.0,2300,1850,21,,,,,,,,,,27x27 mm
wire_rope_isolators,ACWRI-24-40,ACWRI-24,ACWRI-24-40,file,2450,product list / AWRI selector,1987,0.0,2450,2000,21,,,,,,,,,,33x30 mm
wire_rope_isolators,ACWRI-32-10,ACWRI-32,ACWRI-32-10,file,3450,product list / AWRI selector,2808,0.0,3450,2800,21,,,,,,,,,,42x47 mm
wire_rope_isolators,ACWRI-32-20,ACWRI-32,ACWRI-32-20,file,3650,product list / AWRI selector,2976,0.0,3650,2950,21,,,,,,,,,,53x54 mm
wire_rope_isolators,ACWRI-32-30,ACWRI-32,ACWRI-32-30,file,3750,product list / AWRI selector,3077,0.0,3750,3000,21,,,,,,,,,,60x59 mm
wire_rope_isolators,ACWRI-32-40,ACWRI-32,ACWRI-32-40,file,4000,product list / AWRI selector,3258,0.0,4000,3200,21,,,,,,,,,,75x68 mm
wire_rope_isolators,ACWRI-40-10,ACWRI-40,ACWRI-40-10,file,3700,product list / AWRI selector,3374,0.0,3700,3000,21,,,,,,,,,,41x48 mm
wire_rope_isolators,ACWRI-40-20,ACWRI-40,ACWRI-40-20,file,4400,product list / AWRI selector,3578,0.0,4400,3550,21,,,,,,,,,,53x54 mm
wire_rope_isolators,ACWRI-40-30,ACWRI-40,ACWRI-40-30,file,4550,product list / AWRI selector,3699,0.0,4550,3650,21,,,,,,,,,,60x59 mm
wire_rope_isolators,ACWRI-40-40,ACWRI-40,ACWRI-40-40,file,4800,product list / AWRI selector,3916,0.0,4800,3850,21,,,,,,,,,,76x67 mm
wire_rope_isolators,ACWRI-48-10,ACWRI-48,ACWRI-48-10,file,5000,product list / AWRI selector,4081,0.0,5000,4000,21,,,,,,,,,,47x54 mm
wire_rope_isolators,ACWRI-48-20,ACWRI-48,ACWRI-48-20,file,5200,product list / AWRI selector,4242,0.0,5200,4200,21,,,,,,,,,,55x59 mm
wire_rope_isolators,ACWRI-48-30,ACWRI-48,ACWRI-48-30,file,5400,product list / AWRI selector,4399,0.0,5400,4350,21,,,,,,,,,,64x64 mm
wire_rope_isolators,ACWRI-48-40,ACWRI-48,ACWRI-48-40,file,5700,product list / AWRI selector,4641,0.0,5700,4600,21,,,,,,,,,,79x73 mm
rubber_mounts,AT-OVTN10-20,OVTN rubber-coated anti-impact isolator,AT-OVTN10-20,cost,,,782,50.0,1200,1000,21,4,0.326,137,265,0.664,156,45000,225,782,rubber 0.326 kg + moulding + hardware 0.664 kg + mould 45000/50
rubber_mounts,AT-OVTN10-15,OVTN rubber-coated anti-impact isolator,AT-OVTN10-15,cost,,,782,50.0,1200,1000,21,4,0.326,137,265,0.664,156,45000,225,782,rubber 0.326 kg + moulding + hardware 0.664 kg + mould 45000/50
rubber_mounts,AT-OVTN10-10,OVTN rubber-coated anti-impact isolator,AT-OVTN10-10,cost,,,782,50.0,1200,1000,21,4,0.326,137,265,0.664,156,45000,225,782,rubber 0.326 kg + moulding + hardware 0.664 kg + mould 45000/50
rubber_mounts,AT-OVTN20-150,OVTN rubber-coated anti-impact isolator,AT-OVTN20-150,cost,,,3052,50.0,4600,3700,21,1,1.325,557,525,1.578,371,80000,1600,3052,rubber 1.325 kg + moulding + hardware 1.578 kg + mould 80000/50
rubber_mounts,AT-OVTN20-100,OVTN rubber-coated anti-impact isolator,AT-OVTN20-100,cost,,,3052,50.0,4600,3700,21,1,1.325,557,525,1.578,371,80000,1600,3052,rubber 1.325 kg + moulding + hardware 1.578 kg + mould 80000/50
rubber_mounts,AT-OVTN20-50,OVTN rubber-coated anti-impact isolator,AT-OVTN20-50,cost,,,3052,50.0,4600,3700,21,1,1.325,557,525,1.578,371,80000,1600,3052,rubber 1.325 kg + moulding + hardware 1.578 kg + mould 80000/50
rubber_mounts,AT-OVTN30-250,OVTN rubber-coated anti-impact isolator,AT-OVTN30-250,cost,,,3121,50.0,4700,3800,21,1,1.325,557,525,1.873,440,80000,1600,3121,rubber 1.325 kg + moulding + hardware 1.873 kg + mould 80000/50
rubber_mounts,AT-OVTN30-125,OVTN rubber-coated anti-impact isolator,AT-OVTN30-125,cost,,,3121,50.0,4700,3800,21,1,1.325,557,525,1.873,440,80000,1600,3121,rubber 1.325 kg + moulding + hardware 1.873 kg + mould 80000/50
rubber_mounts,AT-OVTN30-60,OVTN rubber-coated anti-impact isolator,AT-OVTN30-60,cost,,,3121,50.0,4700,3800,21,1,1.325,557,525,1.873,440,80000,1600,3121,rubber 1.325 kg + moulding + hardware 1.873 kg + mould 80000/50
rubber_mounts,AT-OVTN40-300,OVTN rubber-coated anti-impact isolator,AT-OVTN40-300,cost,,,4660,50.0,7000,5600,21,1,3.169,1331,1004,3.088,726,80000,1600,4660,rubber 3.169 kg + moulding + hardware 3.088 kg + mould 80000/50
rubber_mounts,AT-OVTN40-200,OVTN rubber-coated anti-impact isolator,AT-OVTN40-200,cost,,,4660,50.0,7000,5600,21,1,3.169,1331,1004,3.088,726,80000,1600,4660,rubber 3.169 kg + moulding + hardware 3.088 kg + mould 80000/50
rubber_mounts,AT-OVTN40-80,OVTN rubber-coated anti-impact isolator,AT-OVTN40-80,cost,,,4660,50.0,7000,5600,21,1,3.169,1331,1004,3.088,726,80000,1600,4660,rubber 3.169 kg + moulding + hardware 3.088 kg + mould 80000/50
rubber_mounts,AT-OVTN50-1800,OVTN rubber-coated anti-impact isolator,AT-OVTN50-1800,cost,,,5282,50.0,7950,6400,21,1,3.685,1548,1138,4.239,996,80000,1600,5282,rubber 3.685 kg + moulding + hardware 4.239 kg + mould 80000/50
rubber_mounts,AT-OVTN50-1000,OVTN rubber-coated anti-impact isolator,AT-OVTN50-1000,cost,,,5282,50.0,7950,6400,21,1,3.685,1548,1138,4.239,996,80000,1600,5282,rubber 3.685 kg + moulding + hardware 4.239 kg + mould 80000/50
rubber_mounts,AT-OVTN50-400,OVTN rubber-coated anti-impact isolator,AT-OVTN50-400,cost,,,5282,50.0,7950,6400,21,1,3.685,1548,1138,4.239,996,80000,1600,5282,rubber 3.685 kg + moulding + hardware 4.239 kg + mould 80000/50
rubber_mounts,AT-OVTN60-2400,OVTN rubber-coated anti-impact isolator,AT-OVTN60-2400,cost,,,8660,50.0,13000,10400,21,1,7.408,3111,2106,7.844,1843,80000,1600,8660,rubber 7.408 kg + moulding + hardware 7.844 kg + mould 80000/50
rubber_mounts,AT-OVTN60-1200,OVTN rubber-coated anti-impact isolator,AT-OVTN60-1200,cost,,,8660,50.0,13000,10400,21,1,7.408,3111,2106,7.844,1843,80000,1600,8660,rubber 7.408 kg + moulding + hardware 7.844 kg + mould 80000/50
rubber_mounts,AT-OVTN60-600,OVTN rubber-coated anti-impact isolator,AT-OVTN60-600,cost,,,8660,50.0,13000,10400,21,1,7.408,3111,2106,7.844,1843,80000,1600,8660,rubber 7.408 kg + moulding + hardware 7.844 kg + mould 80000/50
rubber_mounts,AT-OVTX-25-8,OVTX all-metal (metal rubber) isolator,AT-OVTX-25-8,cost,,,1472,50.0,2250,1800,21,4,0.679,285,357,2.576,605,45000,225,1472,rubber 0.679 kg + moulding + hardware 2.576 kg + mould 45000/50
rubber_mounts,AT-OVTX-40-6,OVTX all-metal (metal rubber) isolator,AT-OVTX-40-6,cost,,,1472,50.0,2250,1800,21,4,0.679,285,357,2.576,605,45000,225,1472,rubber 0.679 kg + moulding + hardware 2.576 kg + mould 45000/50
rubber_mounts,AT-OVTX-60-8,OVTX all-metal (metal rubber) isolator,AT-OVTX-60-8,cost,,,1472,50.0,2250,1800,21,4,0.679,285,357,2.576,605,45000,225,1472,rubber 0.679 kg + moulding + hardware 2.576 kg + mould 45000/50
rubber_mounts,AT-OVTX-85-8,OVTX all-metal (metal rubber) isolator,AT-OVTX-85-8,cost,,,2051,50.0,3100,2500,21,4,1.138,478,476,3.709,872,45000,225,2051,rubber 1.138 kg + moulding + hardware 3.709 kg + mould 45000/50
rubber_mounts,AT-OVTX-100-8,OVTX all-metal (metal rubber) isolator,AT-OVTX-100-8,cost,,,2051,50.0,3100,2500,21,4,1.138,478,476,3.709,872,45000,225,2051,rubber 1.138 kg + moulding + hardware 3.709 kg + mould 45000/50
rubber_mounts,AT-OVTX-100-20,OVTX all-metal (metal rubber) isolator,AT-OVTX-100-20,cost,,,2099,50.0,3150,2550,21,4,1.209,508,494,3.709,872,45000,225,2099,rubber 1.209 kg + moulding + hardware 3.709 kg + mould 45000/50
rubber_mounts,AT-OVTX-150-8,OVTX all-metal (metal rubber) isolator,AT-OVTX-150-8,cost,,,2051,50.0,3100,2500,21,4,1.138,478,476,3.709,872,45000,225,2051,rubber 1.138 kg + moulding + hardware 3.709 kg + mould 45000/50
rubber_mounts,AT-BE3,Rubber BE shock absorber,AT-BE3,cost,,,303,50.0,500,400,21,8,0.026,11,187,0.119,35,28000,70,303,rubber 0.026 kg + moulding + hardware 0.119 kg + mould 28000/50
rubber_mounts,AT-BE5,Rubber BE shock absorber,AT-BE5,cost,,,303,50.0,500,400,21,8,0.026,11,187,0.119,35,28000,70,303,rubber 0.026 kg + moulding + hardware 0.119 kg + mould 28000/50
rubber_mounts,AT-BE10,Rubber BE shock absorber,AT-BE10,cost,,,303,50.0,500,400,21,8,0.026,11,187,0.119,35,28000,70,303,rubber 0.026 kg + moulding + hardware 0.119 kg + mould 28000/50
rubber_mounts,AT-BE15,Rubber BE shock absorber,AT-BE15,cost,,,303,50.0,500,400,21,8,0.026,11,187,0.119,35,28000,70,303,rubber 0.026 kg + moulding + hardware 0.119 kg + mould 28000/50
rubber_mounts,AT-BE25,Rubber BE shock absorber,AT-BE25,cost,,,307,50.0,500,400,21,8,0.032,13,188,0.132,35,28000,70,307,rubber 0.032 kg + moulding + hardware 0.132 kg + mould 28000/50
rubber_mounts,AT-BE40,Rubber BE shock absorber,AT-BE40,cost,,,349,50.0,550,450,21,8,0.069,29,198,0.22,52,28000,70,349,rubber 0.069 kg + moulding + hardware 0.22 kg + mould 28000/50
rubber_mounts,AT-BE60,Rubber BE shock absorber,AT-BE60,cost,,,393,50.0,600,500,21,8,0.105,44,207,0.306,72,28000,70,393,rubber 0.105 kg + moulding + hardware 0.306 kg + mould 28000/50
rubber_mounts,AT-BE85,Rubber BE shock absorber,AT-BE85,cost,,,442,50.0,700,600,21,8,0.146,61,218,0.396,93,28000,70,442,rubber 0.146 kg + moulding + hardware 0.396 kg + mould 28000/50
rubber_mounts,AT-BE120,Rubber BE shock absorber,AT-BE120,cost,,,683,50.0,1050,850,21,4,0.215,90,236,0.56,132,45000,225,683,rubber 0.215 kg + moulding + hardware 0.56 kg + mould 45000/50
rubber_mounts,AT-BE160,Rubber BE shock absorber,AT-BE160,cost,,,719,50.0,1100,900,21,4,0.249,105,245,0.615,144,45000,225,719,rubber 0.249 kg + moulding + hardware 0.615 kg + mould 45000/50
rubber_mounts,AT-BE220,Rubber BE shock absorber,AT-BE220,cost,,,840,50.0,1300,1050,21,4,0.383,161,280,0.742,174,45000,225,840,rubber 0.383 kg + moulding + hardware 0.742 kg + mould 45000/50
rubber_mounts,AT-BE300,Rubber BE shock absorber,AT-BE300,cost,,,937,50.0,1450,1200,21,4,0.493,207,308,0.84,197,45000,225,937,rubber 0.493 kg + moulding + hardware 0.84 kg + mould 45000/50
rubber_mounts,AT-BE400,Rubber BE shock absorber,AT-BE400,cost,,,1027,50.0,1550,1250,21,4,0.572,240,329,0.989,232,45000,225,1027,rubber 0.572 kg + moulding + hardware 0.989 kg + mould 45000/50
rubber_mounts,AT-B1-1,Rubber B reinforced shock absorber,AT-B1-1,cost,,,307,50.0,500,400,21,8,0.032,13,188,0.048,35,28000,70,307,rubber 0.032 kg + moulding + hardware 0.048 kg + mould 28000/50
rubber_mounts,AT-B1-2,Rubber B reinforced shock absorber,AT-B1-2,cost,,,307,50.0,500,400,21,8,0.032,13,188,0.048,35,28000,70,307,rubber 0.032 kg + moulding + hardware 0.048 kg + mould 28000/50
rubber_mounts,AT-B1-3,Rubber B reinforced shock absorber,AT-B1-3,cost,,,307,50.0,500,400,21,8,0.032,13,188,0.048,35,28000,70,307,rubber 0.032 kg + moulding + hardware 0.048 kg + mould 28000/50
rubber_mounts,AT-B1-4,Rubber B reinforced shock absorber,AT-B1-4,cost,,,307,50.0,500,400,21,8,0.032,13,188,0.048,35,28000,70,307,rubber 0.032 kg + moulding + hardware 0.048 kg + mould 28000/50
rubber_mounts,AT-B1-5,Rubber B reinforced shock absorber,AT-B1-5,cost,,,307,50.0,500,400,21,8,0.032,13,188,0.048,35,28000,70,307,rubber 0.032 kg + moulding + hardware 0.048 kg + mould 28000/50
rubber_mounts,AT-B2-4,Rubber B reinforced shock absorber,AT-B2-4,cost,,,346,50.0,550,450,21,8,0.09,38,203,0.095,35,28000,70,346,rubber 0.09 kg + moulding + hardware 0.095 kg + mould 28000/50
rubber_mounts,AT-B2-5,Rubber B reinforced shock absorber,AT-B2-5,cost,,,346,50.0,550,450,21,8,0.09,38,203,0.095,35,28000,70,346,rubber 0.09 kg + moulding + hardware 0.095 kg + mould 28000/50
rubber_mounts,AT-B2-6,Rubber B reinforced shock absorber,AT-B2-6,cost,,,346,50.0,550,450,21,8,0.09,38,203,0.095,35,28000,70,346,rubber 0.09 kg + moulding + hardware 0.095 kg + mould 28000/50
rubber_mounts,AT-B2-10,Rubber B reinforced shock absorber,AT-B2-10,cost,,,346,50.0,550,450,21,8,0.09,38,203,0.095,35,28000,70,346,rubber 0.09 kg + moulding + hardware 0.095 kg + mould 28000/50
rubber_mounts,AT-B2-12,Rubber B reinforced shock absorber,AT-B2-12,cost,,,346,50.0,550,450,21,8,0.09,38,203,0.095,35,28000,70,346,rubber 0.09 kg + moulding + hardware 0.095 kg + mould 28000/50
rubber_mounts,AT-B3-15,Rubber B reinforced shock absorber,AT-B3-15,cost,,,419,50.0,650,550,21,8,0.195,82,231,0.153,36,28000,70,419,rubber 0.195 kg + moulding + hardware 0.153 kg + mould 28000/50
rubber_mounts,AT-B3-20,Rubber B reinforced shock absorber,AT-B3-20,cost,,,419,50.0,650,550,21,8,0.195,82,231,0.153,36,28000,70,419,rubber 0.195 kg + moulding + hardware 0.153 kg + mould 28000/50
rubber_mounts,AT-B3-25,Rubber B reinforced shock absorber,AT-B3-25,cost,,,419,50.0,650,550,21,8,0.195,82,231,0.153,36,28000,70,419,rubber 0.195 kg + moulding + hardware 0.153 kg + mould 28000/50
rubber_mounts,AT-B3-35,Rubber B reinforced shock absorber,AT-B3-35,cost,,,419,50.0,650,550,21,8,0.195,82,231,0.153,36,28000,70,419,rubber 0.195 kg + moulding + hardware 0.153 kg + mould 28000/50
rubber_mounts,AT-E10,Rubber E/EA shock absorber,AT-E10,cost,,,302,50.0,500,400,21,8,0.024,10,186,0.115,35,28000,70,302,rubber 0.024 kg + moulding + hardware 0.115 kg + mould 28000/50
rubber_mounts,AT-E15,Rubber E/EA shock absorber,AT-E15,cost,,,307,50.0,500,400,21,8,0.032,13,188,0.132,35,28000,70,307,rubber 0.032 kg + moulding + hardware 0.132 kg + mould 28000/50
rubber_mounts,AT-E25,Rubber E/EA shock absorber,AT-E25,cost,,,307,50.0,500,400,21,8,0.032,13,188,0.132,35,28000,70,307,rubber 0.032 kg + moulding + hardware 0.132 kg + mould 28000/50
rubber_mounts,AT-EA25,Rubber E/EA shock absorber,AT-EA25,cost,,,318,50.0,500,400,21,8,0.046,19,192,0.158,37,28000,70,318,rubber 0.046 kg + moulding + hardware 0.158 kg + mould 28000/50
rubber_mounts,AT-E40,Rubber E/EA shock absorber,AT-E40,cost,,,349,50.0,550,450,21,8,0.069,29,198,0.22,52,28000,70,349,rubber 0.069 kg + moulding + hardware 0.22 kg + mould 28000/50
rubber_mounts,AT-EA40,Rubber E/EA shock absorber,AT-EA40,cost,,,371,50.0,600,500,21,8,0.091,38,204,0.252,59,28000,70,371,rubber 0.091 kg + moulding + hardware 0.252 kg + mould 28000/50
rubber_mounts,AT-E60,Rubber E/EA shock absorber,AT-E60,cost,,,393,50.0,600,500,21,8,0.105,44,207,0.306,72,28000,70,393,rubber 0.105 kg + moulding + hardware 0.306 kg + mould 28000/50
rubber_mounts,AT-EA60,Rubber E/EA shock absorber,AT-EA60,cost,,,421,50.0,650,550,21,8,0.132,56,214,0.344,81,28000,70,421,rubber 0.132 kg + moulding + hardware 0.344 kg + mould 28000/50
rubber_mounts,AT-E85,Rubber E/EA shock absorber,AT-E85,cost,,,442,50.0,700,600,21,8,0.146,61,218,0.396,93,28000,70,442,rubber 0.146 kg + moulding + hardware 0.396 kg + mould 28000/50
