source,family,model,stroke_mm,energy_per_cycle_nm,energy_per_hour_nm,eff_mass_min_kg,eff_mass_max_kg,max_force_n,thread,body_dia_mm,length_mm,weight_kg,damping_type,temp_min_c,temp_max_c,notes
ACE Main Catalog 2018 metric p.59,MC33-MC64 MAGNUM,MC64150-2,150,5650,248000,1390,5600,,2-1/2-12 UNF / M64x2,64,450,5.10,self-compensating,-12,66,eff. weight code -2; E4 with air/oil tank 497000 Nm/h; E4 with oil recirculation 644000 Nm/h; return force 75-365 N; return time 0.48 s; side load 2 deg; length = A max (extended); threaded body L2 = 241 mm; impact velocity 0.15-5 m/s
ACE Main Catalog 2018 metric p.59,MC33-MC64 MAGNUM,MC64150-3,150,5650,248000,4700,18800,,2-1/2-12 UNF / M64x2,64,450,5.10,self-compensating,-12,66,eff. weight code -3; E4 with air/oil tank 497000 Nm/h; E4 with oil recirculation 644000 Nm/h; return force 75-365 N; return time 0.48 s; side load 2 deg; length = A max (extended); threaded body L2 = 241 mm; impact velocity 0.15-5 m/s
ACE Main Catalog 2018 metric p.59,MC33-MC64 MAGNUM,MC64150-4,150,5650,248000,16000,63700,,2-1/2-12 UNF / M64x2,64,450,5.10,self-compensating,-12,66,eff. weight code -4; E4 with air/oil tank 497000 Nm/h; E4 with oil recirculation 644000 Nm/h; return force 75-365 N; return time 0.48 s; side load 2 deg; length = A max (extended); threaded body L2 = 241 mm; impact velocity 0.15-5 m/s
ACE Main Catalog 2018 metric p.60-61,MC33-MC64 V4A stainless,MC3325M-0-V4A,23.2,170,75000,3,11,,M33x1.5,33,151.2,0.51,self-compensating,-12,66,stainless (V4A); eff. weight code -0; return force 45-90 N; return time 0.03 s; side load 4 deg; length = A max
ACE Main Catalog 2018 metric p.60-61,MC33-MC64 V4A stainless,MC3325M-1-V4A,23.2,170,75000,9,40,,M33x1.5,33,151.2,0.51,self-compensating,-12,66,stainless (V4A); eff. weight code -1; return force 45-90 N; return time 0.03 s; side load 4 deg; length = A max
ACE Main Catalog 2018 metric p.60-61,MC33-MC64 V4A stainless,MC3325M-2-V4A,23.2,170,75000,30,120,,M33x1.5,33,151.2,0.51,self-compensating,-12,66,stainless (V4A); eff. weight code -2; return force 45-90 N; return time 0.03 s; side load 4 deg; length = A max
ACE Main Catalog 2018 metric p.60-61,MC33-MC64 V4A stainless,MC3325M-3-V4A,23.2,170,75000,100,420,,M33x1.5,33,151.2,0.51,self-compensating,-12,66,stainless (V4A); eff. weight code -3; return force 45-90 N; return time 0.03 s; side load 4 deg; length = A max
ACE Main Catalog 2018 metric p.60-61,MC33-MC64 V4A stainless,MC3325M-4-V4A,23.2,170,75000,350,1420,,M33x1.5,33,151.2,0.51,self-compensating,-12,66,stainless (V4A); eff. weight code -4; return force 45-90 N; return time 0.03 s; side load 4 deg; length = A max
ACE Main Catalog 2018 metric p.60-61,MC33-MC64 V4A stainless,MC3350M-0-V4A,48.6,330,85000,5,22,,M33x1.5,33,202.2,0.63,self-compensating,-12,66,stainless (V4A); eff. weight code -0; return force 45-135 N; return time 0.06 s; side load 3 deg; length = A max
ACE Main Catalog 2018 metric p.60-61,MC33-MC64 V4A stainless,MC3350M-1-V4A,48.6,330,85000,18,70,,M33x1.5,33,202.2,0.63,self-compensating,-12,66,stainless (V4A); eff. weight code -1; return force 45-135 N; return time 0.06 s; side load 3 deg; length = A max
ACE Main Catalog 2018 metric p.60-61,MC33-MC64 V4A stainless,MC3350M-2-V4A,48.6,330,85000,60,250,,M33x1.5,33,202.2,0.63,self-compensating,-12,66,stainless (V4A); eff. weight code -2; return force 45-135 N; return time 0.06 s; side load 3 deg; length = A max
ACE Main Catalog 2018 metric p.60-61,MC33-MC64 V4A stainless,MC3350M-3-V4A,48.6,330,85000,240,840,,M33x1.5,33,202.2,0.63,self-compensating,-12,66,stainless (V4A); eff. weight code -3; return force 45-135 N; return time 0.06 s; side load 3 deg; length = A max
ACE Main Catalog 2018 metric p.60-61,MC33-MC64 V4A stainless,MC3350M-4-V4A,48.6,330,85000,710,2830,,M33x1.5,33,202.2,0.63,self-compensating,-12,66,stainless (V4A); eff. weight code -4; return force 45-135 N; return time 0.06 s; side load 3 deg; length = A max
ACE Main Catalog 2018 metric p.62,MC33-MC64 V4A stainless,MC4525M-0-V4A,23.1,370,107000,7,27,,M45x1.5,45,164.5,1.14,self-compensating,-12,66,stainless (V4A); eff. weight code -0; return force 70-100 N; return time 0.03 s; side load 4 deg; length = A max
ACE Main Catalog 2018 metric p.62,MC33-MC64 V4A stainless,MC4525M-1-V4A,23.1,370,107000,20,90,,M45x1.5,45,164.5,1.14,self-compensating,-12,66,stainless (V4A); eff. weight code -1; return force 70-100 N; return time 0.03 s; side load 4 deg; length = A max
ACE Main Catalog 2018 metric p.62,MC33-MC64 V4A stainless,MC4525M-2-V4A,23.1,370,107000,80,310,,M45x1.5,45,164.5,1.14,self-compensating,-12,66,stainless (V4A); eff. weight code -2; return force 70-100 N; return time 0.03 s; side load 4 deg; length = A max
ACE Main Catalog 2018 metric p.62,MC33-MC64 V4A stainless,MC4525M-3-V4A,23.1,370,107000,260,1050,,M45x1.5,45,164.5,1.14,self-compensating,-12,66,stainless (V4A); eff. weight code -3; return force 70-100 N; return time 0.03 s; side load 4 deg; length = A max
ACE Main Catalog 2018 metric p.62,MC33-MC64 V4A stainless,MC4525M-4-V4A,23.1,370,107000,890,3540,,M45x1.5,45,164.5,1.14,self-compensating,-12,66,stainless (V4A); eff. weight code -4; return force 70-100 N; return time 0.03 s; side load 4 deg; length = A max
ACE Main Catalog 2018 metric p.62,MC33-MC64 V4A stainless,MC4550M-0-V4A,48.5,740,112000,13,54,,M45x1.5,45,214.4,1.36,self-compensating,-12,66,stainless (V4A); eff. weight code -0; return force 70-145 N; return time 0.08 s; side load 3 deg; length = A max
ACE Main Catalog 2018 metric p.62,MC33-MC64 V4A stainless,MC4550M-1-V4A,48.5,740,112000,45,180,,M45x1.5,45,214.4,1.36,self-compensating,-12,66,stainless (V4A); eff. weight code -1; return force 70-145 N; return time 0.08 s; side load 3 deg; length = A max
ACE Main Catalog 2018 metric p.62,MC33-MC64 V4A stainless,MC4550M-2-V4A,48.5,740,112000,150,620,,M45x1.5,45,214.4,1.36,self-compensating,-12,66,stainless (V4A); eff. weight code -2; return force 70-145 N; return time 0.08 s; side load 3 deg; length = A max
ACE Main Catalog 2018 metric p.62,MC33-MC64 V4A stainless,MC4550M-3-V4A,48.5,740,112000,520,2090,,M45x1.5,45,214.4,1.36,self-compensating,-12,66,stainless (V4A); eff. weight code -3; return force 70-145 N; return time 0.08 s; side load 3 deg; length = A max
ACE Main Catalog 2018 metric p.62,MC33-MC64 V4A stainless,MC4550M-4-V4A,48.5,740,112000,1800,7100,,M45x1.5,45,214.4,1.36,self-compensating,-12,66,stainless (V4A); eff. weight code -4; return force 70-145 N; return time 0.08 s; side load 3 deg; length = A max
ACE Main Catalog 2018 metric p.62,MC33-MC64 V4A stainless,MC4575M-0-V4A,73.9,1130,146000,20,80,,M45x1.5,45,265.4,1.59,self-compensating,-12,66,stainless (V4A); eff. weight code -0; return force 50-180 N; return time 0.11 s; side load 2 deg; length = A max
ACE Main Catalog 2018 metric p.62,MC33-MC64 V4A stainless,MC4575M-1-V4A,73.9,1130,146000,70,270,,M45x1.5,45,265.4,1.59,self-compensating,-12,66,stainless (V4A); eff. weight code -1; return force 50-180 N; return time 0.11 s; side load 2 deg; length = A max
ACE Main Catalog 2018 metric p.62,MC33-MC64 V4A stainless,MC4575M-2-V4A,73.9,1130,146000,230,930,,M45x1.5,45,265.4,1.59,self-compensating,-12,66,stainless (V4A); eff. weight code -2; return force 50-180 N; return time 0.11 s; side load 2 deg; length = A max
ACE Main Catalog 2018 metric p.62,MC33-MC64 V4A stainless,MC4575M-3-V4A,73.9,1130,146000,790,3140,,M45x1.5,45,265.4,1.59,self-compensating,-12,66,stainless (V4A); eff. weight code -3; return force 50-180 N; return time 0.11 s; side load 2 deg; length = A max
ACE Main Catalog 2018 metric p.62,MC33-MC64 V4A stainless,MC4575M-4-V4A,73.9,1130,146000,2650,10600,,M45x1.5,45,265.4,1.59,self-compensating,-12,66,stainless (V4A); eff. weight code -4; return force 50-180 N; return time 0.11 s; side load 2 deg; length = A max
ACE Main Catalog 2018 metric p.63,MC33-MC64 V4A stainless,MC6450M-0-V4A,48.6,1870,146000,35,140,,M64x2,64,244.1,2.90,self-compensating,-12,66,stainless (V4A); eff. weight code -0; return force 90-155 N; return time 0.12 s; side load 4 deg; length = A max
ACE Main Catalog 2018 metric p.63,MC33-MC64 V4A stainless,MC6450M-1-V4A,48.6,1870,146000,140,540,,M64x2,64,244.1,2.90,self-compensating,-12,66,stainless (V4A); eff. weight code -1; return force 90-155 N; return time 0.12 s; side load 4 deg; length = A max
ACE Main Catalog 2018 metric p.63,MC33-MC64 V4A stainless,MC6450M-2-V4A,48.6,1870,146000,460,1850,,M64x2,64,244.1,2.90,self-compensating,-12,66,stainless (V4A); eff. weight code -2; return force 90-155 N; return time 0.12 s; side load 4 deg; length = A max
ACE Main Catalog 2018 metric p.63,MC33-MC64 V4A stainless,MC6450M-3-V4A,48.6,1870,146000,1600,6300,,M64x2,64,244.1,2.90,self-compensating,-12,66,stainless (V4A); eff. weight code -3; return force 90-155 N; return time 0.12 s; side load 4 deg; length = A max
ACE Main Catalog 2018 metric p.63,MC33-MC64 V4A stainless,MC6450M-4-V4A,48.6,1870,146000,5300,21200,,M64x2,64,244.1,2.90,self-compensating,-12,66,stainless (V4A); eff. weight code -4; return force 90-155 N; return time 0.12 s; side load 4 deg; length = A max
ACE Main Catalog 2018 metric p.63,MC33-MC64 V4A stainless,MC64100M-0-V4A,99.4,3730,192000,70,280,,M64x2,64,345.1,3.70,self-compensating,-12,66,stainless (V4A); eff. weight code -0; return force 105-270 N; return time 0.34 s; side load 3 deg; length = A max
ACE Main Catalog 2018 metric p.63,MC33-MC64 V4A stainless,MC64100M-1-V4A,99.4,3730,192000,270,1100,,M64x2,64,345.1,3.70,self-compensating,-12,66,stainless (V4A); eff. weight code -1; return force 105-270 N; return time 0.34 s; side load 3 deg; length = A max
ACE Main Catalog 2018 metric p.63,MC33-MC64 V4A stainless,MC64100M-2-V4A,99.4,3730,192000,930,3700,,M64x2,64,345.1,3.70,self-compensating,-12,66,stainless (V4A); eff. weight code -2; return force 105-270 N; return time 0.34 s; side load 3 deg; length = A max
ACE Main Catalog 2018 metric p.63,MC33-MC64 V4A stainless,MC64100M-3-V4A,99.4,3730,192000,3150,12600,,M64x2,64,345.1,3.70,self-compensating,-12,66,stainless (V4A); eff. weight code -3; return force 105-270 N; return time 0.34 s; side load 3 deg; length = A max
ACE Main Catalog 2018 metric p.63,MC33-MC64 V4A stainless,MC64100M-4-V4A,99.4,3730,192000,10600,42500,,M64x2,64,345.1,3.70,self-compensating,-12,66,stainless (V4A); eff. weight code -4; return force 105-270 N; return time 0.34 s; side load 3 deg; length = A max
ACE Main Catalog 2018 metric p.64-65,MC33-MC64 HT high temperature,MC3325-0-HT,23.2,170,215000,3,11,,1-1/4-12 UNF / M33x1.5,33,138,0.51,self-compensating,0,150,"HT version; E4 at 20 C 215000 Nm/h, E4 at 100 C 82000 Nm/h; eff. weight code -0; side load 4 deg"
ACE Main Catalog 2018 metric p.64-65,MC33-MC64 HT high temperature,MC3325-1-HT,23.2,170,215000,9,40,,1-1/4-12 UNF / M33x1.5,33,138,0.51,self-compensating,0,150,"HT version; E4 at 20 C 215000 Nm/h, E4 at 100 C 82000 Nm/h; eff. weight code -1; side load 4 deg"
ACE Main Catalog 2018 metric p.64-65,MC33-MC64 HT high temperature,MC3325-2-HT,23.2,170,215000,30,120,,1-1/4-12 UNF / M33x1.5,33,138,0.51,self-compensating,0,150,"HT version; E4 at 20 C 215000 Nm/h, E4 at 100 C 82000 Nm/h; eff. weight code -2; side load 4 deg"
ACE Main Catalog 2018 metric p.64-65,MC33-MC64 HT high temperature,MC3325-3-HT,23.2,170,215000,100,420,,1-1/4-12 UNF / M33x1.5,33,138,0.51,self-compensating,0,150,"HT version; E4 at 20 C 215000 Nm/h, E4 at 100 C 82000 Nm/h; eff. weight code -3; side load 4 deg"
ACE Main Catalog 2018 metric p.64-65,MC33-MC64 HT high temperature,MC3325-4-HT,23.2,170,215000,350,1420,,1-1/4-12 UNF / M33x1.5,33,138,0.51,self-compensating,0,150,"HT version; E4 at 20 C 215000 Nm/h, E4 at 100 C 82000 Nm/h; eff. weight code -4; side load 4 deg"
ACE Main Catalog 2018 metric p.64-65,MC33-MC64 HT high temperature,MC3350-0-HT,48.6,330,244000,5,22,,1-1/4-12 UNF / M33x1.5,33,189,0.63,self-compensating,0,150,"HT version; E4 at 20 C 244000 Nm/h, E4 at 100 C 93000 Nm/h; eff. weight code -0; side load 3 deg"
ACE Main Catalog 2018 metric p.64-65,MC33-MC64 HT high temperature,MC3350-1-HT,48.6,330,244000,18,70,,1-1/4-12 UNF / M33x1.5,33,189,0.63,self-compensating,0,150,"HT version; E4 at 20 C 244000 Nm/h, E4 at 100 C 93000 Nm/h; eff. weight code -1; side load 3 deg"
ACE Main Catalog 2018 metric p.64-65,MC33-MC64 HT high temperature,MC3350-2-HT,48.6,330,244000,60,250,,1-1/4-12 UNF / M33x1.5,33,189,0.63,self-compensating,0,150,"HT version; E4 at 20 C 244000 Nm/h, E4 at 100 C 93000 Nm/h; eff. weight code -2; side load 3 deg"
ACE Main Catalog 2018 metric p.64-65,MC33-MC64 HT high temperature,MC3350-3-HT,48.6,330,244000,240,840,,1-1/4-12 UNF / M33x1.5,33,189,0.63,self-compensating,0,150,"HT version; E4 at 20 C 244000 Nm/h, E4 at 100 C 93000 Nm/h; eff. weight code -3; side load 3 deg"
ACE Main Catalog 2018 metric p.64-65,MC33-MC64 HT high temperature,MC3350-4-HT,48.6,330,244000,710,2830,,1-1/4-12 UNF / M33x1.5,33,189,0.63,self-compensating,0,150,"HT version; E4 at 20 C 244000 Nm/h, E4 at 100 C 93000 Nm/h; eff. weight code -4; side load 3 deg"
ACE Main Catalog 2018 metric p.66,MC33-MC64 HT high temperature,MC4525-0-HT,23.1,370,307000,7,27,,1-3/4-12 UNF / M45x1.5,45,151,1.13,self-compensating,0,150,"HT version; E4 at 20 C 307000 Nm/h, E4 at 100 C 117000 Nm/h; eff. weight code -0; side load 4 deg"
ACE Main Catalog 2018 metric p.66,MC33-MC64 HT high temperature,MC4525-1-HT,23.1,370,307000,20,90,,1-3/4-12 UNF / M45x1.5,45,151,1.13,self-compensating,0,150,"HT version; E4 at 20 C 307000 Nm/h, E4 at 100 C 117000 Nm/h; eff. weight code -1; side load 4 deg"
ACE Main Catalog 2018 metric p.66,MC33-MC64 HT high temperature,MC4525-2-HT,23.1,370,307000,80,310,,1-3/4-12 UNF / M45x1.5,45,151,1.13,self-compensating,0,150,"HT version; E4 at 20 C 307000 Nm/h, E4 at 100 C 117000 Nm/h; eff. weight code -2; side load 4 deg"
ACE Main Catalog 2018 metric p.66,MC33-MC64 HT high temperature,MC4525-3-HT,23.1,370,307000,260,1050,,1-3/4-12 UNF / M45x1.5,45,151,1.13,self-compensating,0,150,"HT version; E4 at 20 C 307000 Nm/h, E4 at 100 C 117000 Nm/h; eff. weight code -3; side load 4 deg"
ACE Main Catalog 2018 metric p.66,MC33-MC64 HT high temperature,MC4525-4-HT,23.1,370,307000,890,3540,,1-3/4-12 UNF / M45x1.5,45,151,1.13,self-compensating,0,150,"HT version; E4 at 20 C 307000 Nm/h, E4 at 100 C 117000 Nm/h; eff. weight code -4; side load 4 deg"
ACE Main Catalog 2018 metric p.66,MC33-MC64 HT high temperature,MC4550-0-HT,48.5,740,321000,13,54,,1-3/4-12 UNF / M45x1.5,45,195,1.36,self-compensating,0,150,"HT version; E4 at 20 C 321000 Nm/h, E4 at 100 C 122000 Nm/h; eff. weight code -0; side load 3 deg"
ACE Main Catalog 2018 metric p.66,MC33-MC64 HT high temperature,MC4550-1-HT,48.5,740,321000,45,180,,1-3/4-12 UNF / M45x1.5,45,195,1.36,self-compensating,0,150,"HT version; E4 at 20 C 321000 Nm/h, E4 at 100 C 122000 Nm/h; eff. weight code -1; side load 3 deg"
ACE Main Catalog 2018 metric p.66,MC33-MC64 HT high temperature,MC4550-2-HT,48.5,740,321000,154,620,,1-3/4-12 UNF / M45x1.5,45,195,1.36,self-compensating,0,150,"HT version; E4 at 20 C 321000 Nm/h, E4 at 100 C 122000 Nm/h; eff. weight code -2; side load 3 deg"
ACE Main Catalog 2018 metric p.66,MC33-MC64 HT high temperature,MC4550-3-HT,48.5,740,321000,522,2090,,1-3/4-12 UNF / M45x1.5,45,195,1.36,self-compensating,0,150,"HT version; E4 at 20 C 321000 Nm/h, E4 at 100 C 122000 Nm/h; eff. weight code -3; side load 3 deg"
ACE Main Catalog 2018 metric p.66,MC33-MC64 HT high temperature,MC4550-4-HT,48.5,740,321000,1800,7100,,1-3/4-12 UNF / M45x1.5,45,195,1.36,self-compensating,0,150,"HT version; E4 at 20 C 321000 Nm/h, E4 at 100 C 122000 Nm/h; eff. weight code -4; side load 3 deg"
ACE Main Catalog 2018 metric p.67,MC33-MC64 HT high temperature,MC6450-0-HT,48.6,1870,419000,35,140,,2-1/2-12 UNF / M64x2,64,225,2.90,self-compensating,0,150,"HT version; E4 at 20 C 419000 Nm/h, E4 at 100 C 159000 Nm/h; eff. weight code -0; side load 4 deg"
ACE Main Catalog 2018 metric p.67,MC33-MC64 HT high temperature,MC6450-1-HT,48.6,1870,419000,140,540,,2-1/2-12 UNF / M64x2,64,225,2.90,self-compensating,0,150,"HT version; E4 at 20 C 419000 Nm/h, E4 at 100 C 159000 Nm/h; eff. weight code -1; side load 4 deg"
ACE Main Catalog 2018 metric p.67,MC33-MC64 HT high temperature,MC6450-2-HT,48.6,1870,419000,460,1850,,2-1/2-12 UNF / M64x2,64,225,2.90,self-compensating,0,150,"HT version; E4 at 20 C 419000 Nm/h, E4 at 100 C 159000 Nm/h; eff. weight code -2; side load 4 deg"
ACE Main Catalog 2018 metric p.67,MC33-MC64 HT high temperature,MC6450-3-HT,48.6,1870,419000,1600,6300,,2-1/2-12 UNF / M64x2,64,225,2.90,self-compensating,0,150,"HT version; E4 at 20 C 419000 Nm/h, E4 at 100 C 159000 Nm/h; eff. weight code -3; side load 4 deg"
ACE Main Catalog 2018 metric p.67,MC33-MC64 HT high temperature,MC6450-4-HT,48.6,1870,419000,5300,21200,,2-1/2-12 UNF / M64x2,64,225,2.90,self-compensating,0,150,"HT version; E4 at 20 C 419000 Nm/h, E4 at 100 C 159000 Nm/h; eff. weight code -4; side load 4 deg"
ACE Main Catalog 2018 metric p.67,MC33-MC64 HT high temperature,MC64100-0-HT,99.4,3730,550000,70,280,,2-1/2-12 UNF / M64x2,64,326,3.70,self-compensating,0,150,"HT version; E4 at 20 C 550000 Nm/h, E4 at 100 C 200000 Nm/h; eff. weight code -0; side load 3 deg"
ACE Main Catalog 2018 metric p.67,MC33-MC64 HT high temperature,MC64100-1-HT,99.4,3730,550000,270,1100,,2-1/2-12 UNF / M64x2,64,326,3.70,self-compensating,0,150,"HT version; E4 at 20 C 550000 Nm/h, E4 at 100 C 200000 Nm/h; eff. weight code -1; side load 3 deg"
ACE Main Catalog 2018 metric p.67,MC33-MC64 HT high temperature,MC64100-2-HT,99.4,3730,550000,930,3700,,2-1/2-12 UNF / M64x2,64,326,3.70,self-compensating,0,150,"HT version; E4 at 20 C 550000 Nm/h, E4 at 100 C 200000 Nm/h; eff. weight code -2; side load 3 deg"
ACE Main Catalog 2018 metric p.67,MC33-MC64 HT high temperature,MC64100-3-HT,99.4,3730,550000,3150,12600,,2-1/2-12 UNF / M64x2,64,326,3.70,self-compensating,0,150,"HT version; E4 at 20 C 550000 Nm/h, E4 at 100 C 200000 Nm/h; eff. weight code -3; side load 3 deg"
ACE Main Catalog 2018 metric p.67,MC33-MC64 HT high temperature,MC64100-4-HT,99.4,3730,550000,10600,42500,,2-1/2-12 UNF / M64x2,64,326,3.70,self-compensating,0,150,"HT version; E4 at 20 C 550000 Nm/h, E4 at 100 C 200000 Nm/h; eff. weight code -4; side load 3 deg"
ACE Main Catalog 2018 metric p.68-69,MC33-MC64 LT low temperature,MC3325-0-LT,23.2,170,75000,3,11,,1-1/4-12 UNF / M33x1.5,33,138,0.51,self-compensating,-50,66,LT version; eff. weight code -0; return time 0.08 s at -50 C; side load 4 deg
ACE Main Catalog 2018 metric p.68-69,MC33-MC64 LT low temperature,MC3325-1-LT,23.2,170,75000,9,40,,1-1/4-12 UNF / M33x1.5,33,138,0.51,self-compensating,-50,66,LT version; eff. weight code -1; return time 0.08 s at -50 C; side load 4 deg
ACE Main Catalog 2018 metric p.68-69,MC33-MC64 LT low temperature,MC3325-2-LT,23.2,170,75000,30,120,,1-1/4-12 UNF / M33x1.5,33,138,0.51,self-compensating,-50,66,LT version; eff. weight code -2; return time 0.08 s at -50 C; side load 4 deg
ACE Main Catalog 2018 metric p.68-69,MC33-MC64 LT low temperature,MC3325-3-LT,23.2,170,75000,100,420,,1-1/4-12 UNF / M33x1.5,33,138,0.51,self-compensating,-50,66,LT version; eff. weight code -3; return time 0.08 s at -50 C; side load 4 deg
ACE Main Catalog 2018 metric p.68-69,MC33-MC64 LT low temperature,MC3325-4-LT,23.2,170,75000,350,1420,,1-1/4-12 UNF / M33x1.5,33,138,0.51,self-compensating,-50,66,LT version; eff. weight code -4; return time 0.08 s at -50 C; side load 4 deg
ACE Main Catalog 2018 metric p.68-69,MC33-MC64 LT low temperature,MC3350-0-LT,48.6,330,85000,5,22,,1-1/4-12 UNF / M33x1.5,33,189,0.63,self-compensating,-50,66,LT version; eff. weight code -0; return time 0.16 s at -50 C; side load 3 deg
ACE Main Catalog 2018 metric p.68-69,MC33-MC64 LT low temperature,MC3350-1-LT,48.6,330,85000,18,70,,1-1/4-12 UNF / M33x1.5,33,189,0.63,self-compensating,-50,66,LT version; eff. weight code -1; return time 0.16 s at -50 C; side load 3 deg
ACE Main Catalog 2018 metric p.68-69,MC33-MC64 LT low temperature,MC3350-2-LT,48.6,330,85000,60,250,,1-1/4-12 UNF / M33x1.5,33,189,0.63,self-compensating,-50,66,LT version; eff. weight code -2; return time 0.16 s at -50 C; side load 3 deg
ACE Main Catalog 2018 metric p.68-69,MC33-MC64 LT low temperature,MC3350-3-LT,48.6,330,85000,240,840,,1-1/4-12 UNF / M33x1.5,33,189,0.63,self-compensating,-50,66,LT version; eff. weight code -3; return time 0.16 s at -50 C; side load 3 deg
ACE Main Catalog 2018 metric p.68-69,MC33-MC64 LT low temperature,MC3350-4-LT,48.6,330,85000,710,2830,,1-1/4-12 UNF / M33x1.5,33,189,0.63,self-compensating,-50,66,LT version; eff. weight code -4; return time 0.16 s at -50 C; side load 3 deg
ACE Main Catalog 2018 metric p.70,MC33-MC64 LT low temperature,MC4525-0-LT,23.1,370,107000,7,27,,1-3/4-12 UNF / M45x1.5,45,151,1.13,self-compensating,-50,66,LT version; eff. weight code -0; return time 0.08 s at -50 C; side load 4 deg
ACE Main Catalog 2018 metric p.70,MC33-MC64 LT low temperature,MC4525-1-LT,23.1,370,107000,20,90,,1-3/4-12 UNF / M45x1.5,45,151,1.13,self-compensating,-50,66,LT version; eff. weight code -1; return time 0.08 s at -50 C; side load 4 deg
ACE Main Catalog 2018 metric p.70,MC33-MC64 LT low temperature,MC4525-2-LT,23.1,370,107000,80,310,,1-3/4-12 UNF / M45x1.5,45,151,1.13,self-compensating,-50,66,LT version; eff. weight code -2; return time 0.08 s at -50 C; side load 4 deg
ACE Main Catalog 2018 metric p.70,MC33-MC64 LT low temperature,MC4525-3-LT,23.1,370,107000,260,1050,,1-3/4-12 UNF / M45x1.5,45,151,1.13,self-compensating,-50,66,LT version; eff. weight code -3; return time 0.08 s at -50 C; side load 4 deg
ACE Main Catalog 2018 metric p.70,MC33-MC64 LT low temperature,MC4525-4-LT,23.1,370,107000,890,3540,,1-3/4-12 UNF / M45x1.5,45,151,1.13,self-compensating,-50,66,LT version; eff. weight code -4; return time 0.08 s at -50 C; side load 4 deg
ACE Main Catalog 2018 metric p.70,MC33-MC64 LT low temperature,MC4550-0-LT,48.5,740,112000,13,54,,1-3/4-12 UNF / M45x1.5,45,195,1.36,self-compensating,-50,66,LT version; eff. weight code -0; return time 0.16 s at -50 C; side load 3 deg
ACE Main Catalog 2018 metric p.70,MC33-MC64 LT low temperature,MC4550-1-LT,48.5,740,112000,45,180,,1-3/4-12 UNF / M45x1.5,45,195,1.36,self-compensating,-50,66,LT version; eff. weight code -1; return time 0.16 s at -50 C; side load 3 deg
ACE Main Catalog 2018 metric p.70,MC33-MC64 LT low temperature,MC4550-2-LT,48.5,740,112000,150,620,,1-3/4-12 UNF / M45x1.5,45,195,1.36,self-compensating,-50,66,LT version; eff. weight code -2; return time 0.16 s at -50 C; side load 3 deg
ACE Main Catalog 2018 metric p.70,MC33-MC64 LT low temperature,MC4550-3-LT,48.5,740,112000,520,2090,,1-3/4-12 UNF / M45x1.5,45,195,1.36,self-compensating,-50,66,LT version; eff. weight code -3; return time 0.16 s at -50 C; side load 3 deg
ACE Main Catalog 2018 metric p.70,MC33-MC64 LT low temperature,MC4550-4-LT,48.5,740,112000,1800,7100,,1-3/4-12 UNF / M45x1.5,45,195,1.36,self-compensating,-50,66,LT version; eff. weight code -4; return time 0.16 s at -50 C; side load 3 deg
ACE Main Catalog 2018 metric p.70,MC33-MC64 LT low temperature,MC4575-0-LT,73.9,1130,146000,20,80,,1-3/4-12 UNF / M45x1.5,45,246,1.59,self-compensating,-50,66,LT version; eff. weight code -0; return time 0.24 s at -50 C; side load 2 deg
ACE Main Catalog 2018 metric p.70,MC33-MC64 LT low temperature,MC4575-1-LT,73.9,1130,146000,70,270,,1-3/4-12 UNF / M45x1.5,45,246,1.59,self-compensating,-50,66,LT version; eff. weight code -1; return time 0.24 s at -50 C; side load 2 deg
ACE Main Catalog 2018 metric p.70,MC33-MC64 LT low temperature,MC4575-2-LT,73.9,1130,146000,230,930,,1-3/4-12 UNF / M45x1.5,45,246,1.59,self-compensating,-50,66,LT version; eff. weight code -2; return time 0.24 s at -50 C; side load 2 deg
ACE Main Catalog 2018 metric p.70,MC33-MC64 LT low temperature,MC4575-3-LT,73.9,1130,146000,790,3140,,1-3/4-12 UNF / M45x1.5,45,246,1.59,self-compensating,-50,66,LT version; eff. weight code -3; return time 0.24 s at -50 C; side load 2 deg
ACE Main Catalog 2018 metric p.70,MC33-MC64 LT low temperature,MC4575-4-LT,73.9,1130,146000,2650,10600,,1-3/4-12 UNF / M45x1.5,45,246,1.59,self-compensating,-50,66,LT version; eff. weight code -4; return time 0.24 s at -50 C; side load 2 deg
ACE Main Catalog 2018 metric p.71,MC33-MC64 LT low temperature,MC6450-0-LT,48.6,1870,146000,35,140,,2-1/2-12 UNF / M64x2,64,225,2.90,self-compensating,-50,66,LT version; eff. weight code -0; return time 0.24 s at -50 C; side load 4 deg
ACE Main Catalog 2018 metric p.71,MC33-MC64 LT low temperature,MC6450-1-LT,48.6,1870,146000,140,540,,2-1/2-12 UNF / M64x2,64,225,2.90,self-compensating,-50,66,LT version; eff. weight code -1; return time 0.24 s at -50 C; side load 4 deg
ACE Main Catalog 2018 metric p.71,MC33-MC64 LT low temperature,MC6450-2-LT,48.6,1870,146000,460,1850,,2-1/2-12 UNF / M64x2,64,225,2.90,self-compensating,-50,66,LT version; eff. weight code -2; return time 0.24 s at -50 C; side load 4 deg
ACE Main Catalog 2018 metric p.71,MC33-MC64 LT low temperature,MC6450-3-LT,48.6,1870,146000,1600,6300,,2-1/2-12 UNF / M64x2,64,225,2.90,self-compensating,-50,66,LT version; eff. weight code -3; return time 0.24 s at -50 C; side load 4 deg
